lon,lat,trend,dmagt,magt_mean
99.99596585176454,69.00408854964105,0.16523599866069225,1.9955158,-7.650089
99.99596585176454,69.24663367635331,0.1425508450858108,2.0000925,-7.815238
99.99596585176454,69.49816195590678,0.21572602911838823,2.88945,-8.67871
99.99596585176454,69.74969023546025,0.16385174039042633,2.2014885,-8.758929
99.99596585176454,70.00121851501372,0.13892501517185982,1.8538928,-8.643074
99.99596585176454,70.25274679456719,0.12814835415609352,1.9565997,-6.949807
99.99596585176454,70.50427507412064,0.12709393712537392,1.9273754,-2.799268
99.99596585176454,70.74682020083291,0.14865365405624642,1.5434864,-2.1118574
99.99596585176454,70.99834848038638,0.16949694277363236,2.0801287,-3.4526956
99.99596585176454,71.24987675993985,0.23398962745181343,2.9878442,-4.355162
99.99596585176454,71.50140503949332,0.21702244432664858,2.824723,-4.660126
99.99596585176454,71.75293331904679,0.20072756900061697,2.2686553,-5.6433725
99.99596585176454,72.00446159860024,0.1649493374401897,2.1465116,-7.305188
99.99596585176454,72.24700672531252,0.023968415320672093,0.28023005,-7.2667007
99.99596585176454,72.49853500486599,0.12409915441198179,1.5511847,-8.807577
99.99596585176454,72.75006328441945,0.11484614263605998,1.5386314,-9.156795
100.247494131318,54.9993532702177,-0.015715309939804707,-0.256171,3.122378
100.247494131318,55.25088154977117,-0.019342808180215297,-0.25250006,3.248526
100.247494131318,55.50240982932464,-0.028525755677039005,-0.43624544,3.2042305
100.247494131318,55.7539381088781,-0.025457390048832913,-0.32202077,3.645423
100.247494131318,55.996483235590375,-0.019398116461836225,-0.29243946,3.5828247
100.247494131318,56.248011515143844,0.003472808644742001,0.019160986,3.4737074
100.247494131318,56.499539794697306,0.002860400042957182,-0.018845081,3.3135843
100.247494131318,56.751068074250774,-0.006967151617700617,-0.09290719,3.0710382
100.247494131318,57.002596353804236,-0.029499670221832728,-0.40581822,3.3354557
100.247494131318,57.254124633357705,0.012413435948045528,0.1500578,3.284894
100.247494131318,57.49666976006998,0.021742820136153543,0.32331872,3.23073
100.247494131318,57.74819803962344,0.03484815162948187,0.518497,3.194882
100.247494131318,57.99972631917691,0.030372138566606675,0.40052485,3.0219543
100.247494131318,58.25125459873038,0.03491998262043034,0.40115857,2.9063272
100.247494131318,58.50278287828384,0.0822645425796461,0.8776103,2.3605275
100.247494131318,58.75431115783731,0.041797074788731056,0.47414303,2.695015
100.247494131318,58.99685628454958,0.027936051767082918,0.20718288,2.8479848
100.247494131318,59.24838456410304,0.044506395919411204,0.4160397,2.7551196
100.247494131318,59.49991284365651,0.03322288356249676,0.24461961,2.6325388
100.247494131318,59.75144112320997,0.008920840975603904,-0.026449442,2.6462598
100.247494131318,60.00296940276344,-0.006420516967772484,-0.1876328,2.058446
100.247494131318,60.24551452947571,0.043924669977982,0.59189546,2.294636
