lon,lat,trend,trend_r2
54.9993532702177,54.9993532702177,4.0752664038843266e-05,5.7086211201484716e-06
55.25088154977117,54.9993532702177,0.001362990732869926,0.006517432799273415
55.50240982932464,54.9993532702177,0.02214645739278117,0.5292652812072052
55.7539381088781,54.9993532702177,0.0068706009426141796,0.08480984924059543
55.996483235590375,54.9993532702177,-0.007298970931728996,0.09828977291836472
56.248011515143844,54.9993532702177,0.0021292893237316994,0.04778240493487251
56.499539794697306,54.9993532702177,0.008561161617388832,0.07453010462715037
56.751068074250774,54.9993532702177,-0.0019278062562921685,0.013326315172709102
57.002596353804236,54.9993532702177,-0.004275497364507584,0.07328218129005781
57.254124633357705,54.9993532702177,-0.007070180207697329,0.05984503000413799
57.49666976006998,54.9993532702177,-0.017781221621096285,0.4243489717752338
57.74819803962344,54.9993532702177,-0.015648569613354295,0.3935656322752803
57.99972631917691,54.9993532702177,-0.0008966974590155144,0.00116023005640975
58.25125459873038,54.9993532702177,0.02638759656683102,0.4659275019684229
58.50278287828384,54.9993532702177,-0.004807703009461374,0.012801631889985177
58.75431115783731,54.9993532702177,-0.009082419921387532,0.0973692940852584
58.99685628454958,54.9993532702177,0.003773454397709455,0.017905779332140326
59.24838456410304,54.9993532702177,-0.003939321439383478,0.021712211435130913
59.49991284365651,54.9993532702177,-0.006991412328637726,0.13772675824025327
59.75144112320997,54.9993532702177,-0.0034161200512476354,0.0517914719569853
60.00296940276344,54.9993532702177,0.00429253910989959,0.22728979871911126
60.24551452947571,54.9993532702177,0.011141247007339506,0.3400696489416384
60.497042809029175,54.9993532702177,0.01319892810193131,0.2245168033440631
60.74857108858264,54.9993532702177,0.0042278122847380795,0.023134857960112165
61.00009936813611,54.9993532702177,0.009305539884065378,0.3596410414998997
61.251627647689574,54.9993532702177,-0.008919892103772321,0.08488680658330383
61.50315592724304,54.9993532702177,-0.015485205966763213,0.18238676121273512
61.745701053955315,54.9993532702177,0.000681791480131424,0.000347976461241406
61.99722933350878,54.9993532702177,0.007741689682007647,0.07283582799572008
62.248757613062246,54.9993532702177,-0.02902137660324922,0.30516811336224536
62.751814172169176,54.9993532702177,0.016278622079496857,0.11973195888950083
63.003342451722645,54.9993532702177,-0.0053236320853450245,0.015776361056854205
63.24588757843491,54.9993532702177,0.0027690997658372904,0.010106468625510678
63.49741585798838,54.9993532702177,0.046999495962392626,0.43652853478269016
63.74894413754185,54.9993532702177,0.016852101144857586,0.1718059709240235
64.00047241709531,54.9993532702177,0.01276542011060237,0.1032964607065543
64.25200069664878,54.9993532702177,-0.003134028316907176,0.04129504721494193
64.50352897620225,54.9993532702177,-0.004137610407112558,0.01173206325439824
64.74607410291452,54.9993532702177,-0.022946915310081712,0.19895320535954608
64.99760238246797,54.9993532702177,-0.0029135912452207813,0.0036595390362342828
65.24913066202144,54.9993532702177,0.02035687989992732,0.08238541903641128
65.50065894157491,54.9993532702177,0.01630605112770056,0.11076829207269856
65.75218722112838,54.9993532702177,0.004533802617332289,0.021546630136006995
66.00371550068185,54.9993532702177,-0.014868809374844028,0.3907236211446826
66.24626062739412,54.9993532702177,-0.00042531801306274755,0.0001025039159641139
66.49778890694758,54.9993532702177,0.017552254674637908,0.19322735429843296
66.74931718650105,54.9993532702177,0.012897128644201582,0.05403400188267449
67.00084546605451,54.9993532702177,-0.003890127557363484,0.010499386575155478
67.25237374560798,54.9993532702177,0.014339972415285715,0.12000466899290962
67.50390202516145,54.9993532702177,0.006446255971967391,0.015822363577225218
67.74644715187371,54.9993532702177,0.013270848948568007,0.1762440502738185
68.24950371098065,54.9993532702177,0.004004845084530506,0.01697311136319568
68.50103199053412,54.9993532702177,0.033102693492267805,0.6301189060026113
68.75256027008759,54.9993532702177,-0.014068311084598576,0.1147053333883592
69.00408854964105,54.9993532702177,0.04288370549269335,0.7645913949356306
69.24663367635331,54.9993532702177,0.023324017120990276,0.4417358057102043
69.49816195590678,54.9993532702177,0.00041534917032825283,0.0008549632858352307
69.74969023546025,54.9993532702177,0.022875746545855336,0.37602162664968486
70.00121851501372,54.9993532702177,-0.01261079447765919,0.11930445913176801
