lon,lat,dmagt,dalt,trend,reliable,esa_2010,esa_2021,esa_2023,esa_trend,esa_dmagt
67.74644715187371,54.9993532702177,0.28544807,-0.06018305,0.01814601632613,False,5.4500000000000455,5.520000000000039,5.660000000000025,0.012857142857142154,0.20999999999997954
70.00121851501372,54.9993532702177,-0.22514677,0.47595263,-0.0228648390951021,True,4.78000000000003,5.110000000000014,5.260000000000048,0.034591836734695146,0.4800000000000182
71.24987675993985,54.9993532702177,0.10024214,-0.4892316,0.0101076608971695,False,5.130000000000052,5.7000000000000455,5.770000000000039,0.050102040816326285,0.6399999999999864
71.75293331904679,54.9993532702177,0.40534925,0.2764988,0.0138474150548989,False,3.2700000000000387,3.5300000000000296,3.57000000000005,0.023265306122449515,0.30000000000001137
72.00446159860024,54.9993532702177,-0.12169886,0.12864923,-0.0102476844304719,False,5.010000000000048,5.580000000000041,5.630000000000052,0.04908163265306173,0.6200000000000045
73.74719324979212,54.9993532702177,-0.09722662,0.98278856,-0.0058003654962847,False,4.980000000000018,5.3700000000000045,5.220000000000027,0.024183673469387386,0.2400000000000091
75.49890805382519,54.9993532702177,0.4022174,-0.20728731,0.0346719150301752,True,5.050000000000011,5.520000000000039,5.160000000000025,0.02000000000000021,0.11000000000001364
75.75043633337866,54.9993532702177,0.3968563,-0.0027246475,0.0374500793746734,True,5.090000000000032,5.590000000000032,5.180000000000007,0.01989795918367057,0.08999999999997499
76.25349289248558,54.9993532702177,-0.017944336,0.6333213,0.0057718687419649,False,5.0400000000000205,5.3700000000000045,5.310000000000002,0.023877551020406673,0.2699999999999818
76.49603801919785,54.9993532702177,0.09442711,-0.08167124,0.0157301407826086,False,4.770000000000039,5.1200000000000045,4.890000000000043,0.016836734693875907,0.12000000000000455
76.74756629875132,54.9993532702177,0.36672282,-0.16070032,0.040199216408063,True,4.940000000000055,5.270000000000039,5.4500000000000455,0.036122448979591854,0.5099999999999909
76.99909457830479,54.9993532702177,0.19382,0.04356289,0.0190606322469575,False,5.0400000000000205,5.390000000000043,5.6200000000000045,0.0403061224489806,0.5799999999999841
77.25062285785826,54.9993532702177,0.3494091,0.102986336,0.0235960163647599,True,5.270000000000039,5.640000000000043,5.800000000000011,0.03836734693877518,0.5299999999999727
78.24775282323093,54.9993532702177,0.19189835,0.19893503,0.024000826968421,True,5.270000000000039,5.78000000000003,5.810000000000002,0.0431632653061207,0.5399999999999636
78.75080938233785,54.9993532702177,0.34933472,0.09518623,0.0331215629094746,True,5.03000000000003,5.4500000000000455,5.440000000000055,0.03377551020408357,0.410000000000025
79.00233766189132,54.9993532702177,0.04321766,0.5943513,0.0158668530138226,False,4.680000000000007,4.910000000000025,4.9500000000000455,0.020816326530615038,0.27000000000003865
79.25386594144479,54.9993532702177,0.16151285,-0.051769733,0.0043626386908034,False,4.470000000000027,4.660000000000025,4.690000000000055,0.017040816326532118,0.22000000000002728
79.49641106815706,54.9993532702177,0.3345127,-0.15194988,0.0345968596542921,True,4.860000000000014,5.330000000000041,5.380000000000052,0.04091836734694204,0.5200000000000387
79.74793934771053,54.9993532702177,0.6033611,0.41941214,0.0529920155488953,True,5.03000000000003,5.440000000000055,5.520000000000039,0.03755102040816491,0.4900000000000091
79.999467627264,54.9993532702177,-0.02978611,-0.21177483,0.0086468068859246,False,4.240000000000009,4.690000000000055,4.380000000000052,0.020918367346941275,0.1400000000000432
70.00121851501372,55.25088154977117,0.4795313,0.27436066,0.0494591362868648,True,5.260000000000048,5.440000000000055,5.500000000000057,0.017755102040817226,0.2400000000000091
71.50140503949332,55.25088154977117,0.22602272,0.3635006,0.0231425212908379,True,4.0400000000000205,4.510000000000048,4.610000000000014,0.04346938775510317,0.5699999999999932
71.75293331904679,55.25088154977117,0.33311892,0.22575855,0.0391774563849697,True,3.1000000000000227,3.3100000000000023,3.3500000000000227,0.019183673469387406,0.25
72.49853500486599,55.25088154977117,0.52201843,0.21614933,0.0385978565940342,True,4.5400000000000205,4.730000000000018,4.690000000000055,0.01346938775510354,0.1500000000000341
72.75006328441945,55.25088154977117,0.6128273,0.29141855,0.0393207429330527,True,5.060000000000002,5.480000000000018,5.550000000000011,0.03785714285714436,0.4900000000000091
73.25311984352638,55.25088154977117,0.2733717,0.25271416,0.0264649536036222,True,5.150000000000034,5.150000000000034,5.150000000000034,-1.1525701302212994e-16,0.0
73.74719324979212,55.25088154977117,0.049728394,0.482769,0.0096571065202535,False,4.800000000000011,4.800000000000011,4.800000000000011,-8.455255714951478e-17,0.0
73.99872152934559,55.25088154977117,0.45170593,0.21046686,0.0256970236573017,True,4.7900000000000205,5.170000000000016,4.960000000000036,0.020306122448979502,0.17000000000001592
74.25024980889906,55.25088154977117,0.030260563,0.35472155,-0.0087950114962421,False,4.900000000000034,5.300000000000011,5.100000000000023,0.022448979591834776,0.19999999999998863
74.50177808845253,55.25088154977117,0.31717873,0.035690784,0.0299020187764208,True,4.830000000000041,5.180000000000007,4.990000000000009,0.018877551020404747,0.15999999999996817
74.75330636800598,55.25088154977117,0.16398382,0.56939316,0.0185162761543354,False,4.770000000000039,5.000000000000057,4.78000000000003,0.007551020408162375,0.009999999999990905
74.99585149471825,55.25088154977117,0.3906827,0.10783577,0.0348867621602867,True,4.980000000000018,4.980000000000018,4.980000000000018,-1.0589202717195356e-16,0.0
75.24737977427172,55.25088154977117,0.8389139,0.6048112,0.0584579262552336,True,4.970000000000027,5.500000000000057,5.090000000000032,0.02234693877550979,0.12000000000000455
75.49890805382519,55.25088154977117,0.7651963,-0.11225748,0.0578157050700081,True,4.990000000000009,5.460000000000036,5.090000000000032,0.019489795918367928,0.10000000000002274
75.75043633337866,55.25088154977117,0.6038351,0.28341913,0.0398834747604147,True,4.770000000000039,5.210000000000036,4.930000000000007,0.02163265306122179,0.15999999999996817
76.00196461293211,55.25088154977117,0.58487844,0.3381362,0.0552902173392343,True,5.1200000000000045,5.440000000000055,5.000000000000057,0.003673469387757478,-0.1199999999999477
76.25349289248558,55.25088154977117,0.69644785,-0.12158823,0.0577058707611428,True,4.9500000000000455,5.160000000000025,4.900000000000034,0.0038775510204058037,-0.05000000000001137
76.49603801919785,55.25088154977117,0.4859414,0.3419485,0.0416705819624861,True,4.940000000000055,5.130000000000052,5.330000000000041,0.0257142857142859,0.38999999999998636
76.74756629875132,55.25088154977117,0.20943928,-0.2676692,0.0372821095623528,True,4.800000000000011,5.140000000000043,5.270000000000039,0.034387755102043886,0.4700000000000273
76.99909457830479,55.25088154977117,0.15897083,-0.2520237,0.0158033262325231,False,4.930000000000007,5.250000000000057,5.410000000000025,0.03428571428571757,0.4800000000000182
77.25062285785826,55.25088154977117,0.08238745,0.3522973,0.0287105246435222,True,4.940000000000055,5.240000000000009,5.360000000000014,0.030612244897956366,0.4199999999999591
77.50215113741172,55.25088154977117,0.5266948,0.28699636,0.0412673165526539,True,4.880000000000052,5.140000000000043,5.340000000000032,0.0314285714285711,0.45999999999997954
77.75367941696518,55.25088154977117,0.5500934,0.2609949,0.0487628906587974,True,4.990000000000009,5.28000000000003,5.480000000000018,0.03387755102041022,0.4900000000000091
77.99622454367746,55.25088154977117,0.282063,0.3026204,0.0288064606582046,True,5.07000000000005,5.2900000000000205,5.510000000000048,0.029183673469387637,0.4399999999999977
78.24775282323093,55.25088154977117,0.4184823,0.06550264,0.0324665842176971,True,4.880000000000052,5.300000000000011,5.310000000000002,0.03479591836734334,0.42999999999995
78.4992811027844,55.25088154977117,0.3371315,-0.11769962,0.0330060838144016,True,4.9500000000000455,5.410000000000025,5.400000000000034,0.037040816326529585,0.44999999999998863
78.75080938233785,55.25088154977117,0.2074089,-0.16287136,0.0168009854570204,False,4.78000000000003,5.000000000000057,5.170000000000016,0.02663265306122538,0.38999999999998636
