lon,lat,dmagt,dalt,trend,reliable
57.74819803962344,55.25088154977117,-0.14529848,0.022573948,-0.009511374220062868,False
57.99972631917691,55.25088154977117,0.10636091,-0.08307886,0.005608207364625136,False
58.25125459873038,55.25088154977117,0.11377287,0.07914448,0.003686624840844629,False
58.50278287828384,55.25088154977117,0.066354275,0.3150096,-0.0027153570440756744,False
58.75431115783731,55.25088154977117,0.033154488,0.061591625,0.0016345784633974543,False
58.99685628454958,55.25088154977117,-0.08437157,-0.030680656,-0.006280344347409769,False
59.24838456410304,55.25088154977117,0.02919817,-0.014624119,-0.0009685794009438438,False
59.49991284365651,55.25088154977117,-0.0063228607,0.13789415,0.000671649280982361,False
59.75144112320997,55.25088154977117,-0.07889199,-0.04931116,-0.00701397763022836,False
60.00296940276344,55.25088154977117,-0.116657495,-0.050471306,-0.010102476047563307,False
60.24551452947571,55.25088154977117,-0.013702393,0.026247501,0.0006088232692283299,False
60.497042809029175,55.25088154977117,0.21235228,-0.094973564,0.009336020071294743,False
60.74857108858264,55.25088154977117,0.10776734,0.15753889,0.004843397985530308,False
61.00009936813611,55.25088154977117,0.53633785,0.5671263,0.03449428956719668,True
61.251627647689574,55.25088154977117,0.122775555,-0.19748831,0.0023567742939231066,False
61.50315592724304,55.25088154977117,-0.007332802,0.65521264,0.006357739846917633,False
61.745701053955315,55.25088154977117,0.19180107,0.6789212,0.010886814020856245,False
61.99722933350878,55.25088154977117,-0.070025444,0.15448046,0.0006838412224489994,False
62.248757613062246,55.25088154977117,-0.31282377,0.0227952,-0.018763819827307578,False
62.50028589261571,55.25088154977117,0.02584362,0.23985815,-0.0023235972923568177,False
62.751814172169176,55.25088154977117,0.20046759,0.34680033,0.0058932219879526265,False
63.003342451722645,55.25088154977117,0.14991617,1.0335865,0.008162317396718818,False
63.24588757843491,55.25088154977117,0.7148075,0.5160227,0.051569851742510955,True
63.49741585798838,55.25088154977117,0.24662685,0.29757404,0.013774783701835245,False
63.74894413754185,55.25088154977117,0.035381317,0.12077093,0.005893422380278197,False
64.00047241709531,55.25088154977117,0.3928275,0.07471132,0.03512180424943505,True
64.25200069664878,55.25088154977117,0.09143686,-0.25982237,0.00784393624414334,False
64.50352897620225,55.25088154977117,0.07999468,0.4397936,0.004627849482282285,False
64.74607410291452,55.25088154977117,0.3841281,0.41839743,0.036960526961312155,True
64.99760238246797,55.25088154977117,0.34587288,0.29476023,0.028308541261695196,True
65.24913066202144,55.25088154977117,0.14665341,-0.013828754,0.0047830098791966985,False
65.50065894157491,55.25088154977117,0.21806717,0.53824425,0.012902700448336772,False
65.75218722112838,55.25088154977117,0.3319764,0.32660675,0.025308676611016986,True
66.00371550068185,55.25088154977117,0.44408274,0.25183678,0.03654064468190425,True
66.24626062739412,55.25088154977117,0.07807207,0.8152437,0.0068064242978632524,False
66.49778890694758,55.25088154977117,0.45417166,0.46821833,0.036051974719080934,True
66.74931718650105,55.25088154977117,0.09841108,0.24601126,0.009175113484828313,False
67.00084546605451,55.25088154977117,0.5919652,0.30361557,0.04816465860680361,True
67.25237374560798,55.25088154977117,0.002875328,2.0015876,0.008763103243670009,False
67.50390202516145,55.25088154977117,0.030920506,0.8671112,0.0072002543678760704,False
67.74644715187371,55.25088154977117,0.11474037,0.24660921,0.009357810925832948,False
67.99797543142718,55.25088154977117,0.2693677,0.9715471,0.029637277579003845,True
68.24950371098065,55.25088154977117,0.14643955,0.29398012,0.00621746884116587,False
68.50103199053412,55.25088154977117,0.0011577606,0.42486477,0.007160308693028842,False
68.75256027008759,55.25088154977117,0.21600437,1.8411171,0.026886003228680674,True
69.00408854964105,55.25088154977117,0.49709272,0.29816294,0.038902259778369884,True
69.24663367635331,55.25088154977117,0.056747913,0.25071812,0.006438365163681699,False
69.49816195590678,55.25088154977117,0.195158,0.011178017,0.010636013369015674,False
69.74969023546025,55.25088154977117,0.5658679,0.43893957,0.04368945858146236,True
70.00121851501372,55.25088154977117,0.4795313,0.27436066,0.04945913628686481,True
