lon,lat,pred_magt,pred_class,pred_alt
61.99722933350878,54.9993532702177,4.567856,0,2.9496846
62.248757613062246,54.9993532702177,4.488833,0,2.8299296
62.751814172169176,54.9993532702177,4.374694,0,3.0062954
63.003342451722645,54.9993532702177,4.7662487,0,3.6556134
63.24588757843491,54.9993532702177,4.8568306,0,4.47605
63.49741585798838,54.9993532702177,4.843355,0,3.3488338
63.74894413754185,54.9993532702177,4.576277,0,3.972195
64.00047241709531,54.9993532702177,4.5760355,0,3.7444744
64.25200069664878,54.9993532702177,3.9012167,0,3.7528732
64.50352897620225,54.9993532702177,4.571296,0,3.466557
64.74607410291452,54.9993532702177,4.2250385,0,3.0203214
64.99760238246797,54.9993532702177,4.5156565,0,4.298298
65.24913066202144,54.9993532702177,4.208019,0,3.0227985
65.50065894157491,54.9993532702177,4.437149,0,3.9687493
65.75218722112838,54.9993532702177,4.5874863,0,4.6820784
66.00371550068185,54.9993532702177,4.4188037,0,3.884767
66.24626062739412,54.9993532702177,4.5730405,0,4.0126295
66.49778890694758,54.9993532702177,4.5155754,0,3.4933746
66.74931718650105,54.9993532702177,4.746106,0,4.00666
67.00084546605451,54.9993532702177,4.37184,0,3.888581
67.25237374560798,54.9993532702177,4.6824346,0,3.9257004
67.50390202516145,54.9993532702177,3.7702253,0,4.297614
67.74644715187371,54.9993532702177,4.2186346,0,4.1993403
68.24950371098065,54.9993532702177,4.6634235,0,4.5932717
68.50103199053412,54.9993532702177,4.6343317,0,5.022351
68.75256027008759,54.9993532702177,4.4267654,0,5.656916
69.00408854964105,54.9993532702177,4.5621204,0,3.7004538
69.24663367635331,54.9993532702177,4.3373013,0,4.2882023
69.49816195590678,54.9993532702177,4.4204664,0,6.1999393
69.74969023546025,54.9993532702177,4.677543,0,4.17348
70.00121851501372,54.9993532702177,4.3647003,0,3.932789
70.25274679456719,54.9993532702177,4.5678167,0,4.1790347
70.50427507412064,54.9993532702177,4.7531734,0,4.1058955
70.74682020083291,54.9993532702177,4.8127055,0,3.9979959
70.99834848038638,54.9993532702177,4.4914193,0,4.0599694
71.24987675993985,54.9993532702177,4.83815,0,3.8488848
71.50140503949332,54.9993532702177,4.7922573,0,4.172668
71.75293331904679,54.9993532702177,4.357901,0,3.4731035
72.00446159860024,54.9993532702177,4.6258993,0,3.9355285
72.24700672531252,54.9993532702177,4.9706855,0,4.0786996
72.49853500486599,54.9993532702177,4.7806883,0,4.0374103
72.75006328441945,54.9993532702177,4.4328737,0,5.5746555
73.00159156397292,54.9993532702177,4.65451,0,4.085086
73.25311984352638,54.9993532702177,4.4097238,0,3.4968147
73.49566497023865,54.9993532702177,4.918553,0,3.7246675
73.74719324979212,54.9993532702177,4.9646344,0,3.7776673
73.99872152934559,54.9993532702177,4.8144755,0,4.029569
74.25024980889906,54.9993532702177,4.777494,0,3.694764
74.50177808845253,54.9993532702177,4.81069,0,3.9405975
74.75330636800598,54.9993532702177,4.6383743,0,3.818508
74.99585149471825,54.9993532702177,4.7768445,0,4.1724663
75.24737977427172,54.9993532702177,4.758864,0,3.9522276
75.49890805382519,54.9993532702177,4.771519,0,3.700605
75.75043633337866,54.9993532702177,4.8618193,0,4.138452
76.00196461293211,54.9993532702177,4.8128023,0,3.2024887
76.25349289248558,54.9993532702177,4.7139263,0,3.3109677
76.49603801919785,54.9993532702177,4.896913,0,3.4612918
76.74756629875132,54.9993532702177,4.4514823,0,4.1770167
76.99909457830479,54.9993532702177,4.457615,0,3.8850875
77.25062285785826,54.9993532702177,4.373974,0,3.8310606
78.24775282323093,54.9993532702177,4.6612062,0,4.390425
78.75080938233785,54.9993532702177,4.484638,0,3.4613404
79.00233766189132,54.9993532702177,4.64271,0,3.6223917
79.25386594144479,54.9993532702177,4.491709,0,4.046024
79.49641106815706,54.9993532702177,4.7363925,0,5.526851
79.74793934771053,54.9993532702177,4.8295493,0,4.385904
79.999467627264,54.9993532702177,4.697891,0,5.1051188
80.25099590681745,54.9993532702177,4.7209325,0,5.316175
80.50252418637092,54.9993532702177,5.0446286,0,5.4116945
80.75405246592439,54.9993532702177,4.9166417,0,3.57612
80.99659759263666,54.9993532702177,4.805,0,5.321423
81.24812587219013,54.9993532702177,5.080125,0,5.7956567
81.49965415174358,54.9993532702177,4.81511,0,5.715545
81.75118243129705,54.9993532702177,4.8114214,0,5.6293607
82.00271071085052,54.9993532702177,5.0466905,0,4.2498507
82.25423899040399,54.9993532702177,4.9595523,0,4.381543
82.49678411711626,54.9993532702177,4.8449326,0,4.2843676
82.74831239666973,54.9993532702177,5.2149954,0,3.382899
82.99984067622319,54.9993532702177,4.698509,0,3.6049647
83.25136895577666,54.9993532702177,4.846207,0,5.4764795
83.50289723533012,54.9993532702177,4.2279015,0,5.0346537
83.7544255148836,54.9993532702177,4.2255983,0,4.043432
83.99697064159587,54.9993532702177,4.1328135,0,5.3902245
84.24849892114933,54.9993532702177,4.108051,0,5.153619
84.50002720070279,54.9993532702177,4.4999638,0,3.4176831
84.75155548025626,54.9993532702177,4.2270355,0,3.9169667
85.00308375980973,54.9993532702177,4.2572007,0,3.3198261
85.245628886522,54.9993532702177,4.228158,0,4.3703055
85.49715716607547,54.9993532702177,4.0627036,0,4.089426
85.74868544562892,54.9993532702177,3.9817271,0,5.7343493
86.00021372518239,54.9993532702177,3.95718,0,5.1762114
86.25174200473586,54.9993532702177,4.0821815,0,3.883301
86.50327028428933,54.9993532702177,3.987292,0,5.275431
86.7458154110016,54.9993532702177,4.2738304,0,5.23731
86.99734369055507,54.9993532702177,3.838644,0,4.889421
87.24887197010852,54.9993532702177,3.8476849,0,4.3158283
87.500400249662,54.9993532702177,3.3727443,0,5.038346
87.75192852921546,54.9993532702177,2.8552945,0,5.1306605
88.00345680876893,54.9993532702177,3.0219734,0,4.0519204
88.2460019354812,54.9993532702177,3.0047252,0,3.8592834
88.49753021503466,54.9993532702177,3.3037217,0,3.3633273
88.74905849458813,54.9993532702177,2.832459,0,2.719073
89.0005867741416,54.9993532702177,2.8656397,0,4.5908966
89.25211505369506,54.9993532702177,2.639614,0,3.3516932
89.50364333324853,54.9993532702177,3.5848348,0,3.85199
89.7461884599608,54.9993532702177,3.3645794,0,3.4454987
89.99771673951426,54.9993532702177,3.2222369,0,4.8097515
90.24924501906771,54.9993532702177,4.2484417,0,
90.5007732986212,54.9993532702177,4.7076435,0,5.5242715
90.75230157817468,54.9993532702177,4.9545627,0,
91.2463749844404,54.9993532702177,4.7936106,0,3.3151407
91.49790326399386,54.9993532702177,3.3178732,0,5.0727825
91.74943154354732,54.9993532702177,3.1320899,0,
92.0009598231008,54.9993532702177,4.359592,0,3.5520809
92.25248810265428,54.9993532702177,3.1622028,0,
92.50401638220772,54.9993532702177,2.9669375,0,3.167704
92.74656150892,54.9993532702177,3.4609761,0,2.8571954
92.99808978847346,54.9993532702177,3.3052452,0,2.739966
93.24961806802692,54.9993532702177,3.1148355,0,
93.5011463475804,54.9993532702177,3.136327,0,2.7773988
93.75267462713389,54.9993532702177,3.3639874,0,
94.00420290668733,54.9993532702177,3.1579208,0,3.2373254
94.2467480333996,54.9993532702177,2.9060798,0,3.6797025
94.49827631295308,54.9993532702177,2.8763235,0,
94.74980459250654,54.9993532702177,2.956524,0,2.0049853
95.00133287206,54.9993532702177,3.088335,0,3.3242688
95.25286115161347,54.9993532702177,2.920224,0,1.9638926
95.50438943116691,54.9993532702177,2.897368,0,
95.7469345578792,54.9993532702177,2.829581,0,2.6573424
95.99846283743268,54.9993532702177,2.7968936,0,
96.24999111698614,54.9993532702177,2.9342182,0,2.4260478
96.5015193965396,54.9993532702177,2.6877122,0,2.0806437
96.75304767609306,54.9993532702177,3.2259438,0,2.776478
96.99559280280532,54.9993532702177,3.1609583,0,
97.2471210823588,54.9993532702177,3.3659005,0,2.8740005
97.49864936191229,54.9993532702177,2.99692,0,
97.75017764146574,54.9993532702177,2.4018722,0,1.2815887
98.0017059210192,54.9993532702177,3.4486923,0,
98.25323420057266,54.9993532702177,2.7479634,0,1.6083878
98.49577932728494,54.9993532702177,3.2770202,0,1.8885545
98.7473076068384,54.9993532702177,3.9567046,0,3.9864733
98.99883588639187,54.9993532702177,3.7472532,0,3.5799534
99.25036416594534,54.9993532702177,3.1707308,0,4.891986
99.5018924454988,54.9993532702177,4.132773,0,5.1139097
99.75342072505228,54.9993532702177,3.6551156,0,
99.99596585176454,54.9993532702177,3.5060215,0,2.9252408
100.247494131318,54.9993532702177,3.5055285,0,4.7904367
100.49902241087148,54.9993532702177,3.203044,0,5.120674
100.75055069042494,54.9993532702177,3.4154646,0,3.5633955
101.0020789699784,54.9993532702177,3.2764776,0,3.6732666
101.25360724953188,54.9993532702177,2.9691777,0,
101.49615237624414,54.9993532702177,2.764621,0,3.2921093
101.7476806557976,54.9993532702177,3.3406658,0,
101.99920893535108,54.9993532702177,2.913147,0,4.303172
102.25073721490452,54.9993532702177,2.986501,0,
102.502265494458,54.9993532702177,3.2129745,0,3.2339928
102.75379377401148,54.9993532702177,2.9667692,0,
102.99633890072374,54.9993532702177,3.2114043,0,3.1358058
103.49939545983068,54.9993532702177,3.0771868,0,2.3401284
103.75092373938412,54.9993532702177,3.0072498,0,
104.0024520189376,54.9993532702177,2.4212215,0,1.3979743
104.25398029849109,54.9993532702177,2.8523285,0,
104.49652542520334,54.9993532702177,2.600115,0,1.587254
104.7480537047568,54.9993532702177,2.2491798,0,
104.99958198431028,54.9993532702177,2.7378519,0,
105.25111026386374,54.9993532702177,2.4211292,0,1.6235566
105.5026385434172,54.9993532702177,1.9342648,0,1.216196
105.75416682297067,54.9993532702177,2.09721,0,1.6474203
105.99671194968296,54.9993532702177,2.370698,0,
106.24824022923642,54.9993532702177,2.1350572,0,1.7963518
106.49976850878988,54.9993532702177,2.1875484,0,
106.75129678834334,54.9993532702177,2.043365,0,1.5462967
107.0028250678968,54.9993532702177,1.7382832,0,
107.25435334745028,54.9993532702177,2.7629006,0,1.6967041
107.49689847416256,54.9993532702177,2.4155002,0,
107.74842675371602,54.9993532702177,2.535001,0,1.7538971
107.99995503326949,54.9993532702177,2.195301,0,
108.25148331282294,54.9993532702177,2.1232674,0,1.9855164
108.5030115923764,54.9993532702177,1.2442237,0,
108.74555671908868,54.9993532702177,-0.24808392,1,1.9635557
109.75166983730254,54.9993532702177,1.7736723,0,2.5889409
110.003198116856,54.9993532702177,1.8859842,0,
110.24574324356828,54.9993532702177,-0.3621243,1,1.7820716
110.49727152312175,54.9993532702177,-0.92057467,1,1.6779648
110.7487998026752,54.9993532702177,-1.782046,2,
111.00032808222868,54.9993532702177,-0.87343836,1,2.1601794
111.25185636178216,54.9993532702177,-1.0858686,1,
111.5033846413356,54.9993532702177,-0.2642655,1,
111.74592976804789,54.9993532702177,-2.903224,2,1.2480043
111.99745804760134,54.9993532702177,-2.3726025,2,1.231933
112.2489863271548,54.9993532702177,-1.5596288,2,
112.50051460670828,54.9993532702177,-1.1817681,1,1.7194312
112.75204288626176,54.9993532702177,-2.0141168,2,
113.00357116581522,54.9993532702177,-2.4228647,2,1.1601765
113.24611629252747,54.9993532702177,-0.9455598,1,
113.49764457208094,54.9993532702177,-2.0987105,2,1.4392258
113.7491728516344,54.9993532702177,-1.5367161,2,
114.00070113118788,54.9993532702177,-2.5964348,2,0.9057558
114.25222941074136,54.9993532702177,-2.8672953,2,
114.50375769029482,54.9993532702177,-2.7321103,2,0.8936577
114.74630281700708,54.9993532702177,-1.1135263,1,1.3311529
114.99783109656056,54.9993532702177,0.01647942,0,
115.249359376114,54.9993532702177,-1.9134809,2,
