lon,lat,magt_2021,magt_2030,magt_2050,change_2030,change_2050
151.00230768407098,66.74931718650105,-2.8683753,-2.1860578,-1.9286742,0.6823175,0.9397011
151.25383596362443,66.74931718650105,-2.6321454,-2.256466,-1.8701501,0.3756795,0.7619953
151.4963810903367,66.74931718650105,-3.1524377,-2.82167,-2.377715,0.33076763,0.7747226
151.74790936989018,66.74931718650105,-2.809901,-2.555654,-2.2326787,0.25424695,0.57722235
151.99943764944365,66.74931718650105,-3.1002781,-2.549861,-2.224866,0.5504172,0.8754122
152.25096592899712,66.74931718650105,-2.6590457,-2.588794,-2.2023876,0.0702517,0.45665812
152.5024942085506,66.74931718650105,-1.8845296,-1.5609875,-1.9372203,0.32354212,-0.052690744
152.75402248810403,66.74931718650105,-1.8351343,-2.0877235,-2.2579317,-0.25258923,-0.42279744
152.9965676148163,66.74931718650105,-2.2912483,-2.4798474,-2.0952709,-0.18859911,0.19597745
153.24809589436978,66.74931718650105,-1.8927999,-2.2411582,-2.2783504,-0.3483584,-0.3855505
153.49962417392325,66.74931718650105,-1.9378766,-2.1301756,-2.3074741,-0.19229901,-0.36959755
153.75115245347672,66.74931718650105,-2.1824543,-2.1055484,-1.881069,0.076905966,0.3013854
154.00268073303016,66.74931718650105,-2.1069458,-2.1586893,-2.2354245,-0.051743507,-0.12847877
154.25420901258363,66.74931718650105,-2.5506468,-2.3528476,-2.3970816,0.1977992,0.15356517
154.49675413929592,66.74931718650105,-2.4332185,-2.0116336,-2.2571495,0.42158484,0.17606902
154.74828241884939,66.74931718650105,-2.1304708,-2.0432148,-2.2730932,0.087255955,-0.14262247
154.99981069840285,66.74931718650105,-3.1705372,-2.5924554,-2.792718,0.57808185,0.3778193
155.25133897795632,66.74931718650105,-2.546411,-2.4095817,-2.2621548,0.13682938,0.28425622
155.50286725750976,66.74931718650105,-2.3188317,-2.3769119,-2.5412061,-0.058080196,-0.22237444
155.75439553706323,66.74931718650105,-1.8765346,-1.7269406,-2.177521,0.14959395,-0.3009864
155.99694066377552,66.74931718650105,-2.0150568,-1.708396,-1.9166033,0.3066609,0.09845352
156.248468943329,66.74931718650105,-2.131481,-2.2461467,-2.3052266,-0.11466575,-0.17374563
156.49999722288246,66.74931718650105,-1.9346012,-1.7265787,-2.035736,0.20802248,-0.1011349
156.7515255024359,66.74931718650105,-3.3275955,-2.9852362,-2.749864,0.3423593,0.5777314
157.00305378198937,66.74931718650105,-2.127219,-1.4224468,-1.7286948,0.7047721,0.39852417
157.24559890870165,66.74931718650105,-2.503,-1.8281842,-1.9018681,0.6748158,0.6011319
157.49712718825512,66.74931718650105,-2.00611,-1.9583622,-2.0088937,0.04774773,-0.0027837753
157.7486554678086,66.74931718650105,-2.57433,-2.3377223,-2.1297078,0.23660779,0.44462228
158.00018374736206,66.74931718650105,-2.6155338,-2.4130785,-2.4190803,0.20245528,0.19645357
158.2517120269155,66.74931718650105,-2.4426568,-2.1180992,-1.7714455,0.32455754,0.67121124
158.50324030646897,66.74931718650105,-2.9728947,-2.5761423,-2.6126711,0.39675236,0.36022353
158.74578543318125,66.74931718650105,-2.8558123,-2.3946524,-2.906473,0.46115994,-0.05066061
158.99731371273472,66.74931718650105,-4.562939,-3.500735,-3.4602592,1.0622041,1.10268
159.2488419922882,66.74931718650105,-2.8983855,-2.0221694,-2.2493846,0.8762162,0.6490009
159.50037027184166,66.74931718650105,-3.0419772,-2.5742095,-2.2525742,0.46776772,0.78940296
159.7518985513951,66.74931718650105,-2.9447725,-2.5801053,-2.7954066,0.36466718,0.1493659
160.00342683094857,66.74931718650105,-3.2307584,-2.9104848,-2.5709023,0.32027364,0.6598561
160.24597195766086,66.74931718650105,-3.196337,-2.6114187,-2.3025053,0.58491826,0.89383173
160.49750023721433,66.74931718650105,-3.2374344,-2.7445862,-2.1312253,0.49284816,1.106209
160.7490285167678,66.74931718650105,-3.0240908,-2.9237883,-2.4341886,0.10030246,0.58990216
161.00055679632123,66.74931718650105,-2.7152905,-2.0946167,-1.9326931,0.6206739,0.7825974
161.2520850758747,66.74931718650105,-3.086535,-2.7204707,-2.8500807,0.3660643,0.23645425
161.50361335542817,66.74931718650105,-2.1154432,-1.8662566,-1.5759934,0.24918664,0.5394498
161.74615848214046,66.74931718650105,-1.6514587,-1.5688182,-1.7903044,0.08264053,-0.13884568
161.99768676169393,66.74931718650105,-1.7951708,-1.7810141,-1.8312675,0.014156699,-0.036096692
162.2492150412474,66.74931718650105,-1.962187,-2.0034487,-2.0945926,-0.041261673,-0.13240552
162.50074332080084,66.74931718650105,-1.7783524,-1.9827038,-1.9073069,-0.20435143,-0.12895453
162.7522716003543,66.74931718650105,-1.5663319,-1.7470909,-1.8557523,-0.18075907,-0.2894205
163.00379987990777,66.74931718650105,-1.7017628,-1.8287803,-1.8675563,-0.1270175,-0.16579354
163.24634500662006,66.74931718650105,-1.6620291,-1.9987532,-1.7350603,-0.33672404,-0.07303119
163.49787328617353,66.74931718650105,-1.8915793,-2.2299852,-1.9250442,-0.33840597,-0.03346491
163.74940156572697,66.74931718650105,-1.7710469,-1.8243535,-1.8453958,-0.05330658,-0.07434893
164.00092984528044,66.74931718650105,-1.6461673,-1.7686821,-1.9248047,-0.122514844,-0.2786374
164.2524581248339,66.74931718650105,-2.8905332,-2.3916235,-2.37662,0.4989097,0.51391315
164.50398640438738,66.74931718650105,-2.034655,-1.7215071,-1.9405317,0.31314802,0.09412336
164.74653153109966,66.74931718650105,-2.406967,-2.0147877,-2.1132915,0.39217925,0.29367542
164.99805981065313,66.74931718650105,-2.3884401,-1.7853708,-2.0265539,0.6030693,0.36188626
165.24958809020657,66.74931718650105,-2.0866437,-1.5382496,-1.8044099,0.5483941,0.28223383
165.50111636976004,66.74931718650105,-2.9247484,-2.5025861,-2.6425188,0.4221623,0.28222966
165.7526446493135,66.74931718650105,-2.6270673,-1.8979994,-2.0457838,0.7290679,0.58128357
166.00417292886698,66.74931718650105,-3.4710546,-2.4499137,-2.2780695,1.0211408,1.192985
166.24671805557927,66.74931718650105,-5.676285,-3.757612,-3.487336,1.9186728,2.1889489
166.4982463351327,66.74931718650105,-5.4981465,-5.3520393,-5.173716,0.1461072,0.32443047
166.74977461468617,66.74931718650105,-4.793112,-4.145103,-3.303628,0.6480088,1.4894838
167.00130289423964,66.74931718650105,-4.152418,-3.8571372,-2.6590142,0.29528093,1.4934039
167.2528311737931,66.74931718650105,-4.0665197,-3.6783197,-2.445924,0.38820004,1.6205957
167.50435945334658,66.74931718650105,-7.975063,-7.610555,-7.5031157,0.36450768,0.4719472
167.74690458005887,66.74931718650105,-8.187812,-8.085706,-8.084334,0.102106094,0.10347748
167.9984328596123,66.74931718650105,-5.6696024,-5.577639,-4.7184596,0.09196329,0.9511428
168.24996113916578,66.74931718650105,-6.0472407,-5.7667227,-5.930726,0.28051805,0.11651468
168.50148941871925,66.74931718650105,-5.3514857,-4.921583,-4.2722883,0.42990255,1.0791974
168.7530176982727,66.74931718650105,-5.4074183,-5.062071,-4.802165,0.3453474,0.6052532
168.995562824985,66.74931718650105,-5.978535,-5.642356,-5.1694026,0.33617926,0.8091326
169.24709110453844,66.74931718650105,-5.0610685,-4.7694216,-3.7750266,0.29164696,1.286042
169.4986193840919,66.74931718650105,-5.4622045,-4.7900043,-3.7367675,0.6722002,1.7254369
169.75014766364538,66.74931718650105,-5.585007,-4.524511,-3.8436067,1.0604963,1.7414005
170.00167594319885,66.74931718650105,-6.5771675,-6.0021005,-4.2059007,0.57506704,2.3712668
170.25320422275232,66.74931718650105,-5.912957,-5.3575344,-3.6619678,0.5554228,2.2509894
170.4957493494646,66.74931718650105,-5.9823966,-5.524576,-4.162335,0.45782042,1.8200617
170.74727762901804,66.74931718650105,-6.243916,-5.7844443,-4.8798137,0.4594717,1.3641024
170.9988059085715,66.74931718650105,-6.789332,-5.8044996,-4.6743994,0.9848323,2.1149325
171.25033418812498,66.74931718650105,-4.86944,-4.053466,-3.3089812,0.81597424,1.5604589
171.50186246767845,66.74931718650105,-5.0580173,-4.248895,-3.3035016,0.8091221,1.7545156
171.75339074723192,66.74931718650105,-5.4949756,-5.0285482,-3.7341175,0.46642733,1.760858
171.9959358739442,66.74931718650105,-5.1828637,-4.3607836,-3.4317617,0.82208014,1.751102
