lon,lat,pred_magt,pred_class
49.25013545185277,54.9993532702177,3.705441,0
49.50166373140623,54.9993532702177,4.2986126,0
49.7531920109597,54.9993532702177,4.334214,0
49.99573713767197,54.9993532702177,4.002552,0
50.247265417225435,54.9993532702177,4.253097,0
50.498793696778904,54.9993532702177,4.361391,0
50.75032197633237,54.9993532702177,4.2039237,0
51.001850255885834,54.9993532702177,3.708283,0
51.2533785354393,54.9993532702177,4.161856,0
51.49592366215157,54.9993532702177,4.0373335,0
51.74745194170504,54.9993532702177,4.263977,0
51.998980221258506,54.9993532702177,3.7696755,0
52.25050850081197,54.9993532702177,3.7252328,0
52.50203678036544,54.9993532702177,3.997845,0
52.753565059918905,54.9993532702177,3.6256037,0
52.99611018663117,54.9993532702177,3.9211133,0
53.24763846618464,54.9993532702177,4.0380874,0
53.49916674573811,54.9993532702177,3.83507,0
53.75069502529157,54.9993532702177,3.9184952,0
54.00222330484504,54.9993532702177,3.6550605,0
54.2537515843985,54.9993532702177,3.715329,0
54.49629671111077,54.9993532702177,4.06376,0
54.74782499066424,54.9993532702177,3.9957962,0
54.9993532702177,54.9993532702177,4.006986,0
55.25088154977117,54.9993532702177,3.955704,0
55.50240982932464,54.9993532702177,4.190676,0
55.7539381088781,54.9993532702177,4.4204707,0
55.996483235590375,54.9993532702177,3.7603788,0
56.248011515143844,54.9993532702177,4.0294833,0
56.499539794697306,54.9993532702177,4.324795,0
56.751068074250774,54.9993532702177,3.749851,0
57.002596353804236,54.9993532702177,3.9350417,0
57.254124633357705,54.9993532702177,3.7730062,0
57.49666976006998,54.9993532702177,3.2326715,0
57.74819803962344,54.9993532702177,3.6056912,0
57.99972631917691,54.9993532702177,4.1391625,0
58.25125459873038,54.9993532702177,3.8700955,0
58.50278287828384,54.9993532702177,4.0334277,0
58.75431115783731,54.9993532702177,3.08455,0
58.99685628454958,54.9993532702177,3.2165473,0
59.24838456410304,54.9993532702177,2.9375987,0
59.49991284365651,54.9993532702177,3.0351114,0
59.75144112320997,54.9993532702177,3.4881926,0
60.00296940276344,54.9993532702177,3.476411,0
60.24551452947571,54.9993532702177,3.6647565,0
60.497042809029175,54.9993532702177,4.0231676,0
60.74857108858264,54.9993532702177,3.9828725,0
61.00009936813611,54.9993532702177,4.48143,0
61.251627647689574,54.9993532702177,4.0962043,0
61.50315592724304,54.9993532702177,4.166441,0
61.745701053955315,54.9993532702177,4.254055,0
61.99722933350878,54.9993532702177,4.567856,0
62.248757613062246,54.9993532702177,4.488833,0
62.751814172169176,54.9993532702177,4.374694,0
63.003342451722645,54.9993532702177,4.7662487,0
63.24588757843491,54.9993532702177,4.8568306,0
63.49741585798838,54.9993532702177,4.843355,0
63.74894413754185,54.9993532702177,4.576277,0
64.00047241709531,54.9993532702177,4.5760355,0
64.25200069664878,54.9993532702177,3.9012167,0
64.50352897620225,54.9993532702177,4.571296,0
64.74607410291452,54.9993532702177,4.2250385,0
64.99760238246797,54.9993532702177,4.5156565,0
65.24913066202144,54.9993532702177,4.208019,0
65.50065894157491,54.9993532702177,4.437149,0
65.75218722112838,54.9993532702177,4.5874863,0
66.00371550068185,54.9993532702177,4.4188037,0
66.24626062739412,54.9993532702177,4.5730405,0
66.49778890694758,54.9993532702177,4.5155754,0
66.74931718650105,54.9993532702177,4.746106,0
67.00084546605451,54.9993532702177,4.37184,0
67.25237374560798,54.9993532702177,4.6824346,0
67.50390202516145,54.9993532702177,3.7702253,0
67.74644715187371,54.9993532702177,4.2186346,0
68.24950371098065,54.9993532702177,4.6634235,0
68.50103199053412,54.9993532702177,4.6343317,0
68.75256027008759,54.9993532702177,4.4267654,0
69.00408854964105,54.9993532702177,4.5621204,0
69.24663367635331,54.9993532702177,4.3373013,0
69.49816195590678,54.9993532702177,4.4204664,0
69.74969023546025,54.9993532702177,4.677543,0
70.00121851501372,54.9993532702177,4.3647003,0
70.25274679456719,54.9993532702177,4.5678167,0
70.50427507412064,54.9993532702177,4.7531734,0
70.74682020083291,54.9993532702177,4.8127055,0
70.99834848038638,54.9993532702177,4.4914193,0
71.24987675993985,54.9993532702177,4.83815,0
71.50140503949332,54.9993532702177,4.7922573,0
71.75293331904679,54.9993532702177,4.357901,0
72.00446159860024,54.9993532702177,4.6258993,0
72.24700672531252,54.9993532702177,4.9706855,0
72.49853500486599,54.9993532702177,4.7806883,0
72.75006328441945,54.9993532702177,4.4328737,0
73.00159156397292,54.9993532702177,4.65451,0
73.25311984352638,54.9993532702177,4.4097238,0
73.49566497023865,54.9993532702177,4.918553,0
73.74719324979212,54.9993532702177,4.9646344,0
73.99872152934559,54.9993532702177,4.8144755,0
74.25024980889906,54.9993532702177,4.777494,0
74.50177808845253,54.9993532702177,4.81069,0
74.75330636800598,54.9993532702177,4.6383743,0
74.99585149471825,54.9993532702177,4.7768445,0
75.24737977427172,54.9993532702177,4.758864,0
75.49890805382519,54.9993532702177,4.771519,0
75.75043633337866,54.9993532702177,4.8618193,0
76.00196461293211,54.9993532702177,4.8128023,0
76.25349289248558,54.9993532702177,4.7139263,0
76.49603801919785,54.9993532702177,4.896913,0
76.74756629875132,54.9993532702177,4.4514823,0
76.99909457830479,54.9993532702177,4.457615,0
77.25062285785826,54.9993532702177,4.373974,0
78.24775282323093,54.9993532702177,4.6612062,0
78.75080938233785,54.9993532702177,4.484638,0
79.00233766189132,54.9993532702177,4.64271,0
79.25386594144479,54.9993532702177,4.491709,0
79.49641106815706,54.9993532702177,4.7363925,0
79.74793934771053,54.9993532702177,4.8295493,0
79.999467627264,54.9993532702177,4.697891,0
80.25099590681745,54.9993532702177,4.7209325,0
80.50252418637092,54.9993532702177,5.0446286,0
80.75405246592439,54.9993532702177,4.9166417,0
80.99659759263666,54.9993532702177,4.805,0
81.24812587219013,54.9993532702177,5.080125,0
81.49965415174358,54.9993532702177,4.81511,0
81.75118243129705,54.9993532702177,4.8114214,0
82.00271071085052,54.9993532702177,5.0466905,0
82.25423899040399,54.9993532702177,4.9595523,0
82.49678411711626,54.9993532702177,4.8449326,0
82.74831239666973,54.9993532702177,5.2149954,0
82.99984067622319,54.9993532702177,4.698509,0
83.25136895577666,54.9993532702177,4.846207,0
83.50289723533012,54.9993532702177,4.2279015,0
83.7544255148836,54.9993532702177,4.2255983,0
83.99697064159587,54.9993532702177,4.1328135,0
84.24849892114933,54.9993532702177,4.108051,0
84.50002720070279,54.9993532702177,4.4999638,0
84.75155548025626,54.9993532702177,4.2270355,0
85.00308375980973,54.9993532702177,4.2572007,0
85.245628886522,54.9993532702177,4.228158,0
85.49715716607547,54.9993532702177,4.0627036,0
85.74868544562892,54.9993532702177,3.9817271,0
86.00021372518239,54.9993532702177,3.95718,0
