lon,lat,pred_magt,pred_alt,zone,vulnerability,magt_2030,magt_2050,change_2050,trend
62.751814172169176,54.9993532702177,4.374694,3.0062954,0,,4.4400663,4.4400663,0.0,0.0110969467075808
63.003342451722645,54.9993532702177,4.7662487,3.6556134,0,,5.3297367,5.3297367,0.0,0.0135597080606076
63.24588757843491,54.9993532702177,4.8568306,4.47605,0,,4.7798786,4.7833514,0.003472805,0.0057938246214165
63.49741585798838,54.9993532702177,4.843355,3.3488338,0,,4.6818175,4.6818175,-0.0037565231,0.018637459665471
63.74894413754185,54.9993532702177,4.576277,3.972195,0,,4.804902,4.820165,0.015263081,0.0022161197880612
64.00047241709531,54.9993532702177,4.5760355,3.7444744,0,,4.6572104,4.6519985,-0.0010108948,0.000488073383918
64.25200069664878,54.9993532702177,3.9012167,3.7528732,0,,3.9626677,3.9626677,0.002802372,-0.0014956682170229
64.50352897620225,54.9993532702177,4.571296,3.466557,0,,4.7086883,4.7081423,-0.00054597855,-0.0059555902633777
64.74607410291452,54.9993532702177,4.2250385,3.0203214,0,,4.854933,4.8285418,-0.02639103,-0.0040502368176243
64.99760238246797,54.9993532702177,4.5156565,4.298298,0,,4.752292,4.7480693,-0.04562378,0.0119776834885109
65.24913066202144,54.9993532702177,4.208019,3.0227985,0,,5.12355,5.082149,-0.04140091,0.009461937016156
65.50065894157491,54.9993532702177,4.437149,3.9687493,0,,5.0299144,4.9487243,-0.08119011,0.0082642000927281
65.75218722112838,54.9993532702177,4.5874863,4.6820784,0,,5.049986,4.9349356,-0.120262146,0.0215296336115095
66.00371550068185,54.9993532702177,4.4188037,3.884767,0,,5.1638556,5.0969973,-0.06685829,0.0091299143208509
66.24626062739412,54.9993532702177,4.5730405,4.0126295,0,,5.324395,5.243205,-0.06685829,0.0130597797629481
66.49778890694758,54.9993532702177,4.5155754,3.4933746,0,,5.135372,5.018401,-0.116971016,0.0129671827879332
66.74931718650105,54.9993532702177,4.746106,4.00666,0,,5.3303647,5.305268,-0.025096893,0.0175290009522617
67.00084546605451,54.9993532702177,4.37184,3.888581,0,,5.276429,5.3758283,0.09939909,0.0147801934990771
67.25237374560798,54.9993532702177,4.6824346,3.9257004,0,,5.058462,5.0057974,-0.052664757,0.0257384804348083
67.50390202516145,54.9993532702177,3.7702253,4.297614,0,,5.0605354,5.079043,0.015446186,0.0228587517203656
67.74644715187371,54.9993532702177,4.2186346,4.1993403,0,,5.299722,5.147311,-0.15241098,0.0132757117055338
68.24950371098065,54.9993532702177,4.6634235,4.5932717,0,,4.891567,4.93582,0.045588493,0.0281133117064724
68.50103199053412,54.9993532702177,4.6343317,5.022351,0,,4.998449,4.956606,-0.045764923,0.0178565482525857
68.75256027008759,54.9993532702177,4.4267654,5.656916,0,,4.844283,4.8613358,-0.03566456,0.0118717738092619
69.00408854964105,54.9993532702177,4.5621204,3.7004538,0,,5.1555476,5.1594996,0.0074248314,0.0190814687130921
69.24663367635331,54.9993532702177,4.3373013,4.2882023,0,,5.134331,5.134331,0.0134010315,0.0192509586805601
69.49816195590678,54.9993532702177,4.4204664,6.1999393,0,,4.834107,4.7974863,-0.089337826,0.0208565135842313
69.74969023546025,54.9993532702177,4.677543,4.17348,0,,4.787614,4.752473,-0.03514099,0.0282757047657545
70.00121851501372,54.9993532702177,4.3647003,3.932789,0,,4.9993815,4.937707,-0.049186707,0.0252005835692424
70.25274679456719,54.9993532702177,4.5678167,4.1790347,0,,5.1225576,5.0891376,-0.06954765,0.0182149770330765
70.50427507412064,54.9993532702177,4.7531734,4.1058955,0,,5.227396,5.192255,-0.03921461,0.0124300650109944
70.74682020083291,54.9993532702177,4.8127055,3.9979959,0,,4.8390813,4.7193494,-0.106734276,0.0170824129466867
70.99834848038638,54.9993532702177,4.4914193,4.0599694,0,,5.1636457,5.1018434,-0.1067009,0.0270292933527322
71.24987675993985,54.9993532702177,4.83815,3.8488848,0,,5.2570286,5.2948194,0.037790775,0.0214705881865097
71.50140503949332,54.9993532702177,4.7922573,4.172668,0,,4.922072,4.885674,-0.03949547,0.0112027423605511
71.75293331904679,54.9993532702177,4.357901,3.4731035,0,,4.371472,4.414801,0.04454422,0.0132578052154149
72.00446159860024,54.9993532702177,4.6258993,3.9355285,0,,5.017347,4.9571953,-0.056678772,0.0200846435276253
72.24700672531252,54.9993532702177,4.9706855,4.0786996,0,,4.774076,4.7517486,0.019405365,0.0054038787597356
72.49853500486599,54.9993532702177,4.7806883,4.0374103,0,,5.191547,5.1297445,-0.12427807,0.0239949171821351
72.75006328441945,54.9993532702177,4.4328737,5.5746555,0,,4.941882,4.905484,0.008178711,0.0249759730812602
73.00159156397292,54.9993532702177,4.65451,4.085086,0,,4.4290895,4.401613,0.13172293,0.023040744205359
73.25311984352638,54.9993532702177,4.4097238,3.4968147,0,,5.2081766,5.2081766,-0.01926136,0.0138963436371124
73.49566497023865,54.9993532702177,4.918553,3.7246675,0,,4.7331066,4.7028065,-0.0028457642,0.0160017390000201
73.74719324979212,54.9993532702177,4.9646344,3.7776673,0,,5.238003,5.1748104,-0.061172485,0.0132090412506513
73.99872152934559,54.9993532702177,4.8144755,4.029569,0,,5.3257847,5.2970157,-0.020606518,0.0129890496452566
74.25024980889906,54.9993532702177,4.777494,3.694764,0,,5.3084903,5.305063,0.0032582283,0.021298898984966
